0.01604,-0.027658,0.0053761,0.012328,-0.083918,-0.1167,0.056058,0.058976,0.039016,-0.052264,0.033712,0.0052755,0.074135,-0.033608,0.0087048,0.0037861,0.066398,-0.00083793,-0.20571,-0.070384,0.059442,0.088047,0.095171,0.03239,-0.022484,-0.04718,0.041,-0.12251,-0.038988,-0.093065,-0.051716,0.16879,-0.055659,-0.052091,-0.074747,-0.041086,-0.041351,0.024105,-0.16077,-0.11438,-0.043311,0.056021,0.038406,0.0050301,-0.028175,-0.0037431,0.066294,0.061091,0.012783,-0.068917,-0.10545,-0.032699,-0.076324,0.062223,0.085661,0.0046366,-0.088534,0.069905,-0.23414,-0.070858,0.013018,0.060916,0.074842,0.049193,0.053146,0.055505,0.021261,-0.015907,-0.053329,-0.010928,0.066549,0.13008,-0.088958,0.043621,-0.048687,-0.0067178,-0.00073926,-0.081175,0.10945,-0.040469,0.12371,0.078317,-0.17173,0.022201,0.021605,0.010869,0.052923,0.024495,0.041966,0.52033,0.012777,-0.086335,0.018613,-0.010781,0.28981,0.0058416,-0.1762,-0.072808,-0.03926,0.16473,0.053366,-0.073567,0.10019,-0.065773,-0.0035701,-0.13872,0.062785,-0.091025,-0.070088,0.040892,0.021875,-0.0084018,0.022058,-0.098701,-0.0906,-0.022971,0.042542,0.073021,-0.0017389,-0.0026235,0.03669,0.0074704
0.090453,-0.005242,0.22517,0.076825,0.07016,-0.1229,0.055295,0.00769,0.0038497,-0.030895,0.016594,0.044643,0.095046,-0.043365,0.075156,-0.0065415,0.061377,-0.12749,0.18208,-0.10878,0.094189,-0.077553,-0.082478,-0.041855,-0.015519,0.078385,-0.15026,0.055064,-0.070062,-0.017025,0.20618,-0.018308,-0.10311,0.039136,0.041911,0.01224,-0.26821,-0.081386,-0.067241,-0.039172,0.0094365,-0.080033,-0.050365,0.001969,0.018591,-0.16651,-0.046649,0.016216,0.04913,0.019716,-0.087206,-0.0022411,0.0010778,-0.10788,0.056968,0.095181,0.023635,-0.06828,-0.2997,-0.074354,0.0864,-0.20622,-0.045084,-0.039679,0.014762,0.061035,0.12696,0.021914,-0.0043032,-0.042314,0.037609,-0.20746,0.020954,0.067842,0.046631,-0.031415,0.039759,0.0077447,-0.03838,-0.017667,0.046103,0.11839,-0.1011,0.049707,0.093987,-0.0095051,0.068829,0.032017,0.010971,0.0048578,0.18425,-0.019,0.06671,-0.20369,-0.28602,-0.014288,0.049587,0.078832,0.072437,0.1492,0.12604,0.10964,-0.0069024,-0.012419,-0.089878,0.061104,0.042209,-0.055065,-0.035275,0.0037938,-0.057331,0.0058918,0.029136,0.0048938,0.016821,-0.12659,0.089869,0.040886,0.010077,0.0016798,-0.008689,0.00018387
-0.013719,-0.066596,0.015336,-0.039978,-0.022887,0.033172,0.047855,0.011779,-0.064144,0.016986,-0.022257,0.055197,-0.072336,0.0069966,0.022132,-0.071014,-0.024192,0.013386,-0.22154,-0.0034299,-0.048138,-0.069009,0.13866,0.0060183,-0.097053,-0.032886,-0.043734,-0.15201,0.08109,-0.1048,0.10328,0.15799,0.12507,-0.033584,0.029427,0.064161,-0.049232,0.019361,-0.16032,-0.090377,-0.013121,-0.37556,0.063114,-0.076987,-0.071217,0.1489,-0.13792,-0.030753,-0.029041,0.010231,0.096787,0.066367,-0.051919,0.077821,0.056415,-0.013343,0.0064625,-0.041709,0.22961,-0.022334,0.1553,-0.1585,0.017098,0.028184,0.030107,-0.033638,-0.0025982,0.07271,0.015093,-0.021537,0.072451,0.12413,-0.011547,-0.085374,-0.013048,0.070289,-0.013028,0.13316,0.0076285,-0.11931,0.07644,0.0082608,-0.017402,-0.019632,0.0015877,-0.046229,-0.0058969,0.06297,0.017489,0.03117,0.044035,0.00035396,0.010162,0.2005,-0.41294,-0.052722,0.017851,0.02565,-0.036196,0.26519,-0.092774,-0.022929,0.041483,-0.011392,0.085665,-0.020651,0.025438,0.041456,0.028971,0.010172,0.060407,-0.012526,-0.025957,-0.03803,-0.012286,0.076867,-0.017033,0.047416,0.026004,0.0063656,0.06282,0.0093695
-0.047632,0.023829,0.024295,-0.11058,0.08487,0.066852,0.042247,0.015793,0.026322,0.042319,-0.017837,0.017927,0.10324,0.031097,0.02568,0.10627,0.056602,0.055462,-0.27598,0.0094846,-0.005612,-0.055329,0.011522,-0.045485,-0.086549,0.11717,-0.077583,0.14132,-0.048686,0.029322,-0.30828,0.070141,0.0021239,-0.0059941,-0.048195,-0.06013,0.34243,0.010072,0.023259,0.023962,0.046279,0.21364,0.035109,0.06541,0.032117,-0.033633,-0.054579,-0.011398,0.0070964,-0.014146,-0.051348,-0.016419,0.081719,-0.011939,0.064681,-0.0087337,-0.026079,0.030945,-0.052498,-0.015947,0.046213,0.1213,-0.023261,-0.063299,-0.0071054,0.10777,-0.14625,-0.12746,-0.024584,-0.018939,-0.013279,-0.069173,-0.07234,0.014271,-0.036234,0.002489,0.027994,-0.19185,-0.17985,0.054108,0.15962,0.01025,-0.066712,-0.011148,0.051044,-0.069177,0.052057,0.023464,-0.055458,-0.080853,-0.11809,-0.0084291,-0.054129,-0.15375,-0.36959,0.0084252,-0.048116,0.018031,0.037021,0.218,0.15666,0.019985,0.078436,0.03489,0.011444,0.033956,0.016101,0.056511,0.020053,0.045778,-0.076795,-0.042714,-0.0042192,-0.08687,-0.0002768,0.081142,-0.00014144,-0.033214,-0.038305,0.045848,0.039882,0.026026
-0.039874,-0.012904,-0.11263,-0.063331,0.088141,0.014086,-0.023177,0.0033737,-0.036738,0.00085745,-0.0064434,-0.075099,-0.02369,-0.0196,0.024486,0.075191,0.0018764,-0.090043,-0.096554,-0.018364,0.0027888,-0.05096,-0.17941,0.018422,-0.11934,-0.18174,0.13023,0.13622,0.038514,0.02872,0.10506,0.25768,-0.024732,-0.0038014,-0.00071096,0.060226,-0.027886,0.015047,0.053466,-0.21522,0.023436,-0.010695,0.031726,0.052519,0.00062802,0.021369,-0.26543,0.02787,-0.025054,0.10549,-0.012997,-0.052189,-0.066721,-0.073149,0.048034,0.0021895,0.049759,-0.041062,-0.16553,-0.043003,0.065778,0.11621,0.011992,-0.049125,0.077195,0.016143,0.007233,-0.02759,0.019655,-0.12929,0.086227,0.29716,-0.056259,-0.002411,-0.050169,0.062844,0.015976,-0.1381,0.13217,-0.0034076,-0.33068,-0.043473,0.08229,0.067555,0.099161,-0.061642,0.052541,-0.01397,-0.032857,-0.09351,-0.035557,0.11847,-0.099171,-0.030667,0.086217,-0.026275,0.24388,-0.017808,0.08648,0.069594,0.070994,0.080763,0.048856,-0.0084077,0.01574,0.039408,-0.017614,0.060803,0.092304,-0.00253,-0.062777,-0.041945,-0.037026,0.006622,0.029305,-0.13417,0.0076603,0.054355,-0.0082699,0.039691,-0.2134,0.078049
0.041783,0.0033147,0.019013,-0.12941,-0.063237,-0.079749,0.036066,-0.076269,-0.039863,0.032242,0.0033286,0.056794,0.034706,0.055034,0.0063563,-0.091912,0.005282,0.043903,0.08341,0.044599,-0.026352,0.0027606,-0.044448,0.057862,-0.19487,-0.053104,-0.29776,-0.059983,0.068675,-0.056934,0.0031885,-0.016088,0.081435,0.070296,-0.13648,0.061868,-0.12335,-0.044091,0.060034,-0.1917,0.035535,0.01658,0.038626,-0.010795,-0.13593,0.045998,0.061769,-0.10112,-0.07496,-0.012163,-0.036328,0.074026,0.043113,0.055767,0.0095317,-0.054479,-0.01845,0.12362,0.0051873,-0.016164,0.078242,0.46356,0.084746,-0.0071426,-0.0018594,-0.10486,0.26131,0.012152,0.033815,-0.11306,-0.057587,-0.16971,0.053555,0.027434,0.018349,0.017438,0.057246,-0.23278,0.099063,-0.069499,-0.014959,0.037456,-0.0621,0.069159,-0.018735,-0.00092595,-0.0010771,-0.079657,0.012727,-0.058901,-0.020024,-0.0030223,-0.057542,0.056297,-0.080861,-0.056302,-0.072874,-0.054601,0.024511,-0.15639,-0.020517,0.10115,0.015498,-0.017135,0.091931,-0.011316,0.080406,0.066696,0.057784,0.033147,0.10409,-0.052393,-0.00054526,0.015095,0.034617,-0.058235,0.031178,0.0080831,0.11455,0.038486,0.22576,0.017184
-0.057322,-0.052949,0.013425,-0.055488,0.072864,0.044527,0.029466,-0.036472,-0.12952,-0.0083901,0.0012033,-0.085356,-0.05676,0.0073282,-0.055481,-0.022949,-0.039567,-0.06033,-0.29691,-0.11197,0.065604,0.15393,0.079471,0.074301,0.24164,0.093399,-0.172,0.078433,0.10936,-0.055758,0.13455,0.21721,0.047893,0.029297,0.094932,-0.07372,0.075146,0.0075058,-0.15986,-0.054419,-0.051811,0.2021,-0.032742,-0.0058226,-0.038081,-0.29823,0.033282,0.011698,-0.040652,-0.0055859,-0.15221,0.065201,0.002301,0.10121,-0.063908,0.04493,-0.004335,-0.14733,0.099122,-0.013812,-0.064022,-0.0019846,0.014314,-0.031826,0.087115,-0.0055326,0.017216,-0.085858,0.082296,0.14157,-0.1372,-0.10835,0.010133,-0.068832,-0.10317,-0.015036,0.018166,-0.037361,-0.1339,-0.066537,-0.19803,-0.025587,0.11038,0.084344,-0.050198,-0.058899,-0.012294,0.049778,0.058108,0.0080479,0.23578,0.0042226,0.15228,0.052406,0.04005,-0.018824,0.052074,-0.017052,-0.041301,-0.082613,-0.044728,0.10204,-0.097367,0.034081,0.041946,0.043646,0.065322,-0.016997,0.030508,-0.049603,0.061894,0.0058634,-0.028464,0.044689,0.047117,-0.0072904,0.034729,0.10933,0.098423,0.027509,0.0627,0.02715
0.046545,0.096357,0.011209,0.072386,0.026772,0.043998,0.1259,0.055867,0.060467,0.079187,0.11074,-0.049685,-0.14731,0.0053647,0.0089089,0.12537,-0.0012405,0.066359,0.12975,0.10539,0.019671,0.10689,0.069767,-0.010804,-0.010336,-0.033768,0.18067,0.079709,0.16705,0.023909,0.087125,0.075783,-0.0085932,-0.14317,-0.13501,-0.059523,-0.041749,-0.037522,-0.18411,-0.058264,0.017266,-0.12682,0.030175,0.12308,0.089298,-0.027335,-0.10922,-0.0034984,-0.045689,-0.020067,0.044912,0.011642,-0.014658,0.13598,-0.078376,-0.084353,-0.06016,-0.016522,-0.16875,-0.0010711,0.016925,0.18861,0.0022827,-0.058211,-0.021326,-0.11477,-0.19456,0.11742,-0.013959,0.038436,0.03943,0.036194,-0.027213,-0.16021,-0.081713,0.02602,-0.030247,0.024054,-0.19347,-0.087221,0.14898,-0.052442,-0.034034,-0.067803,-0.083845,-0.091191,-0.03472,0.10467,0.091862,0.0054733,0.014034,-0.028876,-0.073938,-0.23134,0.017793,-0.074537,0.070459,0.069046,-0.040494,-0.084422,-0.02983,0.10156,-0.10726,-0.0090384,-0.034324,0.17382,0.011391,-0.1051,0.017365,0.005721,-0.0046984,-0.059657,-0.064617,-0.033798,0.13318,-0.092115,-0.060746,-0.13069,-0.037275,-0.11104,0.28906,-0.06353
-0.089661,-0.05913,-0.053877,-0.039993,0.0069768,-0.078219,-0.011157,-0.051663,-0.12251,-0.078855,-0.025214,0.028338,0.0026065,-0.030382,0.050581,-0.077053,-0.064985,0.031206,0.13132,-0.076723,-0.027581,-0.098819,-0.10547,0.042536,0.11924,0.015453,-0.050756,-0.04602,-0.041835,0.0035569,-0.31193,-0.09569,-0.0060745,0.016693,-0.12099,0.050759,0.26495,-0.053389,-0.25314,-0.046751,-0.014271,0.047112,0.030056,0.075399,-0.060027,0.11162,-0.038608,-0.04273,-0.035163,-0.040169,-0.017028,0.027557,-0.095217,0.030014,0.036855,-0.032798,0.085199,-0.029523,-0.22156,-0.01364,0.0455,0.010763,0.004638,-0.050748,-0.033265,-0.14238,-0.017173,0.0871,0.083099,-0.0029398,0.1226,-0.063212,0.16591,-0.080741,-0.021352,-0.039168,0.05343,0.26975,0.142,-0.061999,0.096776,0.043119,0.15864,0.0023774,0.0089156,-0.0087377,-0.033385,0.079237,-0.022017,0.064854,0.17941,-0.065369,0.020812,-0.051756,0.054227,-0.095705,0.17159,-0.025974,-0.010884,-0.01838,-0.017711,0.2252,0.059971,-0.0072174,0.014895,0.056601,0.03737,0.17159,0.025302,0.052189,0.1279,-0.032237,-0.011243,-0.037592,0.029468,0.15648,0.030513,0.0038653,0.066274,0.045147,-0.18249,-0.031741
-0.15596,-0.047273,-0.11799,-0.133,-0.084325,-0.093085,-0.014062,-0.097762,0.021712,-0.050376,-0.038383,-0.11424,-0.07084,0.034008,-0.044353,0.051484,-0.055368,-0.044082,0.033743,-0.027757,-0.0030644,0.020189,-0.12416,-0.043963,0.098258,-0.054284,0.089356,-0.070786,-0.075507,0.10768,-0.036635,0.1059,-0.012182,0.18877,0.056621,-0.019838,0.092176,-0.025851,0.26197,-0.24784,0.014339,-0.11124,-0.11061,-0.11954,-0.10112,0.07392,0.1088,0.021772,0.054365,-0.0018494,-0.035508,-0.035556,-0.02189,-0.074138,-0.010964,0.081787,-0.011027,-0.034499,-0.055916,0.030184,-0.020297,-0.094157,0.0048297,0.01888,0.030382,0.053377,-0.07456,0.12517,-0.12784,-0.034774,0.031942,0.054388,-0.046712,-0.092357,-0.023632,0.020013,-0.012016,0.10228,-0.078196,0.025911,0.070951,-0.029622,-0.013158,0.034895,0.052171,-0.033291,0.00046914,-0.057641,0.0018325,0.0093212,0.038552,-0.026763,0.15768,-0.086575,0.0057889,0.07777,0.062186,0.0052122,0.12049,-0.034584,0.10118,0.11802,-0.041244,-0.015675,-0.033343,-0.070484,0.010245,0.1238,-0.054193,-0.029322,-0.074633,0.1024,0.045922,0.067406,-0.068857,0.11899,0.029553,0.04852,0.00054048,0.11029,0.50963,0.10165
